person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
454,23,17,2,9,N,N,0,6,0,NULL,0,12
455,23,17,9,10,N,N,0,2,0,NULL,0,12
456,23,17,5,10,N,N,0,4,0,NULL,0,12
457,24,12,5,9,N,N,2.56,8,1,2.325,2,12
458,22,9,5,7,N,N,3.41667,15,15,3.41667,0,11
459,0,9,8,NULL,N,N,NULL,0,0,NULL,0,11
460,73,21,9,8,N,N,3.51852,0,0,3.33333,0,11
461,71,21,5,9,N,N,3.3125,3,58,2.26667,0,12
462,67,2,4,7,N,N,2.9,6,3,2.58889,0,12
463,11,1,5,7,N,N,4,0,3,4,0,11
464,75,4,5,7,N,N,3.64167,8,3,3.64167,0,12
465,11,1,9,7,N,N,2.66667,1,1,2.66667,1,12
466,51,10,9,6,N,N,3.5,5,0,3.46154,0,12
467,11,1,5,7,N,N,3.21071,10,0,2.8,1,11
468,14,8,5,8,N,N,3.79,0,0,3.80833,0,11
469,8,1,5,7,N,N,3.6625,1,7,3.6625,0,12
470,58,7,5,7,N,N,3.91818,3,0,3.91905,0,11
471,2,14,9,8,Y,N,3.13929,2,0,2.84167,0,11
472,65,5,5,7,N,N,3.94545,4,3,3.93333,0,11
473,7,9,5,7,N,N,2.58333,0,0,2.58333,0,11
474,73,21,2,8,N,N,3.5,0,0,3.30769,0,11
475,15,1,5,7,N,Y,3.05357,3,9,2.56667,0,11
476,12,17,4,9,N,N,0,3,7,NULL,0,12
477,8,1,5,6,N,N,3.16429,2,6,2.54167,0,11
478,16,10,5,6,N,N,3.52778,0,2,3.91667,0,12
479,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
480,4,14,7,9,N,N,3.95,15,0,3.95,0,12
481,0,4,8,NULL,N,N,NULL,0,0,NULL,0,0
482,7,9,5,7,N,N,3.25,0,0,3.25,0,11
483,7,9,5,7,N,N,3,0,0,3,0,11
484,11,1,5,7,N,N,3.78333,2,5,3.78333,0,12
485,24,12,5,9,N,N,3.4,7,6,3.2,0,12
486,15,1,5,6,N,N,3.51429,8,0,3.025,0,11
487,9,5,5,7,N,N,1.89545,11,14,0.37,8,12
488,52,17,2,8,N,N,0,0,0,NULL,0,12
489,35,17,5,9,N,N,0,1,0,NULL,0,12
490,10,17,2,6,N,N,0,0,0,NULL,0,12
491,64,22,5,7,N,N,3.61429,2,20,3.37143,0,12
492,31,16,5,8,N,N,3.1125,1,2,2.63333,1,11
493,49,10,5,7,N,N,3.89286,6,1,3.76923,0,11
494,55,10,5,7,N,N,3.92308,8,0,3.84615,0,11
495,66,12,5,9,N,N,3.70714,0,11,3.38,0,12
496,22,9,5,6,N,N,2.61923,2,3,2.22143,3,12
497,8,1,5,6,N,N,3.625,2,0,3.35,0,11
498,55,10,4,7,N,N,3.44,3,3,3.15385,0,12
499,45,14,7,9,N,N,1.0875,54,19,1.0875,4,12
500,0,4,8,NULL,N,N,NULL,0,0,NULL,0,0
501,24,12,5,9,N,N,3.56667,3,7,3.23333,0,12
502,58,7,5,6,N,N,3.88919,1,6,3.92857,0,11
503,10,17,5,6,N,N,0,0,4,NULL,0,12
504,38,13,5,6,N,N,3,0,0,3,0,11
505,7,9,5,7,N,N,3.16667,0,0,3.16667,0,11
506,60,21,5,9,N,N,3.6125,32,0,3.3875,0,12
507,11,1,5,6,N,N,4,2,1,4,0,11
508,49,10,5,6,N,N,3.74074,4,1,3.66667,0,11
509,62,12,5,9,N,N,3.25556,4,0,3,0,12
510,65,5,5,6,N,N,2.985,0,0,2.99333,1,12
511,43,13,5,8,N,N,2,21,36,1.84545,4,12
512,22,9,5,7,N,N,3.75769,9,4,3.725,0,12
513,1,22,5,7,N,N,3.79375,1,0,3.52857,0,12
514,17,19,5,7,N,N,2.58387,1,1,2.42632,1,11
515,52,17,9,7,N,N,0,0,0,NULL,0,12
516,35,17,5,12,N,N,0,2,4,NULL,0,12
517,22,9,5,7,N,N,2.15385,0,0,2.15385,3,11
518,0,10,8,NULL,N,N,NULL,0,0,NULL,0,11
519,58,7,5,6,N,N,2.56757,1,0,2.01429,3,11
520,64,22,5,6,N,N,3.48387,4,1,3.275,0,11
521,53,9,9,6,N,N,2.25,0,0,2.25,1,11
522,41,15,5,9,N,N,0,0,0,NULL,0,12
523,73,21,5,8,N,N,3.5,8,1,3.30769,0,11
524,10,17,5,8,N,N,0,2,1,NULL,0,12
525,17,19,5,8,N,N,3.9875,4,0,3.975,0,12
526,10,17,5,6,N,N,0,1,0,NULL,0,12
527,6,12,5,8,N,N,NULL,0,0,NULL,0,11
528,0,7,8,NULL,N,N,NULL,0,0,NULL,0,11
529,45,14,7,9,N,N,3.85,13,2,3.85,0,12
530,23,17,5,9,N,N,0,1,4,NULL,0,12
531,49,10,5,7,N,N,3.46429,3,5,3.07692,0,12
532,8,1,5,8,N,N,2,4,7,2,0,12
533,10,17,5,8,N,N,0,1,0,NULL,0,12
534,3,12,5,8,N,N,NULL,0,0,NULL,0,11
535,18,1,9,7,Y,N,3.3375,3,6,3.3375,0,12
536,71,21,9,9,N,N,3.0625,53,9,2.5,0,12
537,13,23,5,9,N,N,NULL,17,16,NULL,0,12
538,0,10,8,NULL,N,N,NULL,0,0,NULL,0,0
539,8,1,5,7,N,N,3.56071,0,3,3.225,0,11
540,10,17,5,8,N,N,0,0,0,NULL,0,12
541,0,9,8,NULL,N,N,NULL,0,0,NULL,0,11
542,36,10,1,6,Y,N,3.96154,3,0,3.92308,0,12
543,54,11,5,8,N,N,3.40833,7,5,3.30833,0,11
544,57,21,5,8,N,N,2.58333,0,0,1.66667,2,11
545,55,10,5,6,N,N,3.53571,8,6,3.26667,0,11
546,52,17,5,8,N,N,0,0,0,NULL,0,12
547,26,14,7,9,N,N,3.78333,2,51,3.78333,0,12
548,17,19,5,6,N,N,3.51333,5,3,3.22222,0,11
549,7,9,5,6,N,N,1.68333,3,1,1.03333,8,12
550,30,2,5,6,N,N,3.33333,0,2,3.33333,0,11
551,16,10,5,7,N,N,3.86667,0,0,3.83333,0,11
552,75,4,5,6,N,N,3.89643,0,0,3.8375,0,11
553,17,19,5,7,N,N,3.30333,5,6,3.21111,0,11
554,53,9,5,6,N,N,3.45417,4,8,3.3,0,12
555,16,10,5,8,N,N,3.35135,1,3,3.66667,0,12
556,0,3,8,NULL,N,N,NULL,0,0,NULL,0,0
557,22,9,5,6,N,N,2.70526,0,0,2.74,1,12
558,62,12,5,9,N,N,2.67778,10,2,2.33333,1,12
559,23,17,5,12,N,N,0,0,0,NULL,0,12
560,0,13,8,NULL,N,N,NULL,0,0,NULL,0,0
561,32,21,9,8,N,N,3.08333,0,0,2.61538,0,11
562,73,21,9,8,N,N,3.75,0,0,3.75,0,11
563,15,1,5,8,N,N,3.48333,6,0,3.48333,0,12
564,13,23,5,9,N,N,NULL,13,83,NULL,0,12
565,67,2,5,7,N,N,4,2,0,4,0,12
566,6,12,5,8,N,N,NULL,0,0,NULL,0,11
567,18,1,5,6,N,N,3.26071,2,4,3.04167,0,11
568,10,17,5,8,N,N,0,0,0,NULL,0,12
569,67,2,5,8,N,N,2.125,2,8,1.57,0,12
570,2,14,5,8,N,N,3.50714,4,6,3.18333,0,11
571,35,17,9,9,N,N,0,1,0,NULL,0,12
572,22,9,4,7,N,N,3.88261,11,33,3.8,0,12
573,40,21,2,9,N,N,3.91875,32,25,NULL,0,12
574,66,12,5,9,N,N,0.21667,14,5,0,5,12
575,53,9,5,8,N,N,0.66667,40,11,0.33333,17,12
576,11,1,5,7,N,N,3.12857,2,1,2.80833,0,11
577,11,1,5,8,N,Y,1.65556,9,1,1.65556,1,12
578,53,9,9,6,N,N,3.308,2,1,2.97273,0,12
579,7,9,2,6,N,N,1.66667,0,0,1.66667,4,11
580,36,10,5,7,N,N,1.5,3,19,0.75,11,11
581,11,1,9,8,Y,N,2.73333,0,0,2.73333,0,12
582,4,14,7,9,N,N,0,23,40,0,6,12
583,32,21,5,8,N,Y,3.04167,0,0,2.92308,0,11
584,7,9,9,7,N,N,3.28261,2,1,3.34,0,12
585,25,4,5,7,N,N,2.61667,3,0,2.61667,0,12
586,55,10,5,8,N,N,2.08696,8,0,1.66667,3,12
587,11,1,5,7,N,N,0.61667,0,7,0.61667,4,12
588,20,17,2,6,N,N,0,1,0,NULL,0,12
589,58,7,5,6,N,N,3.94054,1,1,3.90952,0,11
590,13,23,5,9,N,N,NULL,15,42,NULL,0,12
591,51,10,2,7,N,N,2.35,12,1,1.82308,4,11
592,49,10,5,6,N,N,2.5,4,4,1.61538,1,12
593,74,3,5,6,N,N,1.25,0,0,1.25,3,11
594,51,10,5,7,N,N,3,5,3,2.83333,0,12
595,35,17,5,11,N,N,0,0,0,NULL,0,12
596,35,17,5,11,N,N,0,0,0,NULL,0,12
597,18,1,5,7,N,N,4,0,0,4,0,12
598,36,10,5,6,N,N,3.75,2,6,3.53846,0,12
599,35,17,5,9,N,N,0,1,3,NULL,0,12
600,8,1,9,6,N,N,3.85,2,6,3.85,0,12
601,52,17,5,7,N,N,0,0,0,NULL,0,12
602,58,7,5,6,N,N,3.67838,0,2,3.51429,0,11
603,53,9,5,6,N,N,2.5037,2,0,2.18667,1,12
604,4,14,7,9,N,N,3.61667,2,10,3.61667,0,12
605,30,2,5,6,N,N,2.51739,3,10,2.68333,0,12
606,13,23,5,9,N,N,NULL,22,4,NULL,0,12
607,49,10,5,8,N,N,1.55556,0,0,1.23077,2,12
608,61,21,5,9,N,N,3.72941,15,7,3.9,0,12
609,17,19,5,7,N,N,3.58333,10,2,3.30833,0,12
610,52,17,5,8,N,N,0,0,0,NULL,0,12
611,7,9,5,7,N,N,3.23043,2,0,3.11818,0,12
612,15,1,9,6,N,N,3.71786,0,0,3.5,0,11
613,42,12,5,8,N,N,NULL,0,0,NULL,0,11
614,47,20,7,8,N,N,3.188,4,9,2.55,1,11
615,23,17,5,10,N,N,0,0,0,NULL,0,12
616,23,17,4,10,N,N,0,1,0,NULL,0,12
617,15,1,5,6,N,N,3.87143,1,0,3.725,0,11
618,53,9,5,6,N,N,1.27273,4,5,1.025,11,12
619,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
620,70,6,5,8,N,N,3.7875,4,3,3.7875,0,11
621,7,9,5,6,N,N,3.905,3,8,3.82727,0,12
622,11,1,5,7,N,N,0.28333,3,7,0.28333,5,12
623,54,11,7,8,N,N,3.175,4,2,2.525,0,11
624,17,19,5,8,N,N,3.52083,1,0,3.21667,0,12
625,40,21,9,9,N,N,2.975,18,21,3.075,2,12
626,36,10,5,7,N,N,3.16667,0,0,2.83333,0,12
627,74,3,5,7,N,N,2.9375,0,0,2.9375,0,11
628,71,21,9,9,N,N,3.66875,8,0,3.6,0,12
629,49,10,5,7,N,N,4,2,10,4,0,12
630,15,1,5,7,N,N,3.23333,4,0,3.23333,0,12
631,3,12,5,8,N,N,NULL,0,0,NULL,0,11
632,15,1,5,7,N,N,3.78333,1,1,3.78333,0,12
633,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
634,74,3,7,6,N,N,2.04,2,9,0.95,4,12
635,35,17,5,9,N,N,0,3,3,NULL,0,12
636,11,1,4,6,N,N,3.6,0,2,3.425,0,11
637,53,9,9,7,N,N,3.30909,5,7,2.95714,0,12
638,12,17,5,11,N,N,0,0,0,NULL,0,12
639,43,13,5,7,N,N,2.16667,0,0,2.16667,0,11
640,43,13,6,7,N,N,2.72222,3,17,2.475,0,12
641,52,17,4,6,N,N,0,0,0,NULL,0,12
642,8,1,5,8,N,N,3.80833,1,5,3.80833,0,12
643,11,1,5,7,N,N,3.83571,0,5,3.7,0,11
644,53,9,5,7,N,N,3.492,1,1,3.23333,0,12
645,30,2,5,6,N,Y,4,2,2,4,0,11
646,74,3,7,7,N,N,2.72,0,0,1.95714,1,12
647,10,17,4,8,N,N,0,3,0,NULL,0,12
648,57,21,5,8,N,N,3.54167,0,4,3.08333,0,11
649,49,10,9,7,N,N,2.6875,1,3,2.2,2,12
650,68,14,7,9,N,N,3,11,1,3,0,12
651,40,21,2,9,N,N,1.66667,40,7,1.44444,6,12
652,74,3,5,7,N,N,3.05625,1,0,3.05625,0,11
653,2,14,5,8,N,N,3.89286,1,0,3.85833,0,11
654,32,21,1,8,N,N,3.41667,0,0,3.38462,0,11
655,36,10,5,7,N,N,3.125,0,0,2.83333,0,11
656,22,9,4,7,N,N,3.48846,3,0,3.725,1,12
657,18,1,9,8,Y,Y,2.88889,1,0,2.88889,0,12
658,50,8,5,9,N,N,3.44167,34,32,3.21333,1,12
659,57,21,4,8,N,N,3.45833,0,0,3.33333,0,11
660,39,21,5,8,N,N,2.54167,0,0,2.42857,1,11
661,52,17,2,8,N,N,0,0,0,NULL,0,12
662,35,17,5,9,N,N,0,11,2,NULL,0,12
663,32,21,5,8,N,N,4,3,0,4,0,11
664,53,9,2,7,N,N,3.37037,1,7,3.90909,0,12
665,8,1,5,6,N,N,2.45,0,7,2.45,0,12
666,53,9,9,6,N,N,1.03158,5,7,0.6,9,12
667,10,17,5,8,N,N,0,2,0,NULL,0,12
668,74,3,7,6,N,Y,3.788,0,0,3.7875,0,11
669,43,13,5,8,N,N,2.66667,6,8,2.45,2,12
670,8,1,5,6,N,N,3.4,3,7,3.4,0,12
671,36,10,5,6,N,N,3.375,1,1,2.91667,0,11
672,17,19,5,6,N,N,3.95667,6,8,3.92778,0,11
673,35,17,5,9,N,N,0,6,3,NULL,0,12
674,36,10,5,6,N,N,3.79167,4,3,3.58333,0,12
675,7,9,4,6,N,N,3.3,0,0,3.31,0,12
676,66,12,5,9,N,N,3.22222,3,11,2.65,0,12
677,11,1,9,6,N,N,2.66071,2,5,2.04167,3,11
678,49,10,9,8,N,N,3.91667,3,8,3.92308,0,12
679,20,17,5,7,N,N,0,0,0,NULL,0,12
680,9,5,7,7,N,N,2.74667,17,18,2.3,0,11
681,10,17,5,6,N,N,0,0,0,NULL,0,12
682,55,10,1,6,N,N,3.19231,0,0,2.76923,0,11
683,55,10,5,7,N,N,3.875,3,2,3.75,0,11
684,3,12,5,8,N,N,NULL,0,0,NULL,0,11
685,50,8,5,9,N,N,2,38,0,0.725,7,12
686,67,2,5,7,N,Y,3,0,5,3,0,11
687,67,2,5,7,N,N,2.60625,18,4,2.54545,2,12
688,67,2,5,8,N,N,3.75625,4,2,3.74444,0,12
689,60,21,5,9,N,N,3.73125,34,6,3.77,0,12
690,16,10,9,6,N,N,2.18182,1,0,1.38889,0,12
691,22,9,5,6,N,N,2.46154,3,0,2.46154,2,11
692,17,19,5,7,N,N,2.925,8,0,2.775,1,12
693,22,9,2,7,N,N,2.91667,0,0,2.91667,0,11
694,9,5,5,6,N,N,3.09565,5,0,2.49167,0,12
695,4,14,7,9,N,N,0.4125,21,81,0.4125,5,12
696,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
697,35,17,5,12,N,N,0,0,0,NULL,0,12
698,15,1,9,6,N,N,3.50714,7,1,2.93333,0,11
699,40,21,1,9,N,N,3.6375,9,0,3.31667,0,12
700,18,1,5,7,N,N,3.825,1,0,3.61667,0,11
701,26,14,7,9,N,N,2.1,8,1,2.1,0,12
702,24,12,5,9,N,N,3.15714,8,1,3.525,0,12
703,35,17,5,9,N,N,0,0,4,NULL,0,12
704,49,10,5,6,N,N,4,1,0,4,0,12
705,64,22,5,6,N,N,3.53235,4,18,2.91667,0,11
706,67,2,5,7,N,N,3.5,0,6,3.5,0,11
707,58,7,5,7,N,N,2.98125,18,4,2.68571,0,11
708,28,14,5,8,N,N,3.6,0,4,3.6,0,11
709,15,1,5,8,N,N,0,8,1,0,9,12
710,23,17,5,11,N,N,0,8,0,NULL,0,12
711,42,12,9,8,N,N,NULL,0,0,NULL,0,11
712,58,7,5,6,N,N,3.56129,3,6,3.89333,0,12
713,55,10,5,6,N,N,3.29167,5,1,2.75,0,12
714,22,9,5,6,N,N,3.68333,5,6,3.42727,0,12
715,62,12,5,9,N,N,2.975,0,2,1.35,1,12
716,51,10,5,7,N,N,3.20833,5,4,2.83333,0,12
717,51,10,5,6,N,Y,3.25,3,2,2.91667,0,12
718,25,4,5,6,N,N,2.8,0,0,2.8,0,12
719,62,12,5,9,N,N,2.30769,4,1,2,1,12
720,49,10,5,8,N,N,2.47619,5,7,2,1,12
721,12,17,5,10,N,N,0,0,0,NULL,0,12
722,49,10,5,6,N,N,2.83333,2,7,2.5,0,11
723,35,17,5,12,N,N,0,0,0,NULL,0,12
724,20,17,5,7,N,N,0,0,1,NULL,0,12
725,15,1,9,8,Y,N,2.75556,4,2,2.75556,0,12
726,49,10,4,7,N,N,2.80952,11,3,2.5,0,11
727,24,12,2,9,N,N,0.25,0,0,0,7,12
728,53,9,5,7,N,N,3.44,15,2,3.44,0,12
729,10,17,5,6,N,N,0,0,0,NULL,0,12
730,23,17,5,12,N,N,0,6,0,NULL,0,12
731,58,7,5,6,N,N,3.64571,8,3,3.59048,0,11
732,57,21,5,8,N,N,3.70833,0,0,3.41667,0,11
733,52,17,4,7,N,N,0,0,0,NULL,0,12
734,75,4,9,6,N,N,3.64167,4,0,3.64167,0,12
735,16,10,4,7,N,N,3.125,0,3,2.25,0,11
736,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
737,14,8,2,8,N,N,3.355,22,26,2.925,2,11
738,36,10,2,7,N,Y,2.6,10,0,2.22222,0,11
739,53,9,5,7,N,N,2.23077,45,2,2.23077,2,11
740,74,3,7,6,N,N,2.31333,1,7,1.425,2,12
741,40,21,5,9,N,N,2.98125,3,4,2.11667,0,12
742,0,13,8,NULL,N,N,NULL,0,0,NULL,0,11
743,17,19,5,7,N,N,3.90333,5,1,3.87222,0,11
744,15,1,5,7,N,N,3.43214,5,4,2.99167,0,11
745,7,9,5,7,N,N,NULL,0,0,NULL,0,11
746,51,10,1,7,N,N,3.70833,0,1,3.5,0,12
747,2,14,9,8,Y,N,3.61786,0,1,3.26667,0,11
748,43,13,5,7,N,N,3.82222,3,7,3.75833,0,12
749,67,2,5,7,N,N,2.86875,5,5,2.75,0,12
750,53,9,5,6,N,N,2.62083,10,5,2.28182,1,12
751,18,1,5,8,N,N,3.9,1,1,3.9,0,12
752,18,1,9,7,N,N,2.65714,4,6,1.41667,3,11
753,52,17,2,8,N,N,0,0,0,NULL,0,12
754,49,10,5,8,N,N,3.33333,6,0,3.15385,0,12
755,67,2,5,8,N,N,2.26875,2,3,2.06667,3,12
756,53,9,5,7,N,N,3.97143,1,5,3.94545,0,12
757,30,2,5,6,N,Y,2.33333,6,9,2.33333,1,11
758,2,14,5,8,N,N,2.66667,10,14,2.44444,0,11
759,10,17,5,7,N,N,0,1,0,NULL,0,12
760,12,17,2,9,N,N,0,4,0,NULL,0,12
761,25,4,5,6,N,N,1.69167,6,5,1.69167,0,12
762,43,13,5,7,N,N,3.16667,0,0,3.16667,0,11
763,11,1,5,7,N,N,3.06429,0,0,2.475,1,11
764,52,17,9,8,N,N,0,0,0,NULL,0,12
765,11,1,5,6,N,N,3.65,1,12,3.38333,0,11
766,12,17,4,11,N,N,0,0,0,NULL,0,12
767,22,9,5,6,N,N,1.75,0,0,1.75,4,11
768,22,9,5,6,N,N,2.91667,0,0,2.91667,0,11
769,15,1,5,6,N,N,2.78333,1,4,2.78333,0,12
770,25,4,5,6,N,Y,3.21429,2,8,2.78333,0,11
771,55,10,1,6,N,Y,3.4,0,0,3.25,0,11
772,24,12,5,9,N,N,2.72222,1,0,2.13333,0,12
773,7,9,5,6,N,N,1.72,6,0,1.42778,1,12
774,55,10,5,7,N,N,3,0,0,2.85714,0,11
775,7,9,5,7,N,N,0.16667,14,2,0.16667,20,11
776,67,2,9,7,N,N,1.48667,15,10,1.06364,5,12
777,51,10,5,8,N,N,4,0,2,4,0,12
778,47,20,5,8,N,N,3.66667,4,4,3.55833,0,11
779,60,21,5,9,N,N,3.94375,16,0,3.925,0,12
780,58,7,5,7,N,N,3.05556,14,2,3.18571,0,12
781,35,17,9,11,N,N,0,0,0,NULL,0,12
782,53,9,2,7,N,N,1.33333,40,0,1.33333,4,11
783,35,17,4,12,N,N,0,2,1,NULL,0,12
784,51,10,5,8,N,N,2.83333,4,2,2.53846,0,12
785,69,2,5,6,N,N,3,0,3,3,0,11
786,36,10,5,7,N,N,4,2,8,4,0,12
787,18,1,5,6,N,Y,1.9,5,5,1.9,1,12
788,10,17,5,7,N,N,0,1,0,NULL,0,12
789,51,10,5,7,N,N,3.5,0,0,3.33333,0,11
790,16,10,9,6,N,N,3.32258,0,0,2.58333,0,11
791,76,15,5,8,N,N,NULL,1,8,NULL,0,11
792,7,9,2,6,N,N,2.86364,6,0,2.43846,2,12
793,18,1,5,6,N,N,4,0,0,4,0,11
794,15,1,5,7,N,N,3.66667,3,9,3.66667,0,12
795,51,10,5,6,N,N,3.75,0,0,3.66667,0,11
796,16,10,9,7,N,N,3.73333,0,1,3.41667,0,11
797,8,1,5,6,N,N,3,2,11,3,0,12
798,10,17,5,6,N,N,0,0,0,NULL,0,12
799,67,2,5,8,N,N,3.9625,10,0,3.96667,0,12
800,23,17,5,11,N,N,0,0,0,NULL,0,12
801,17,19,5,8,N,N,3.39167,7,5,3.35714,1,12
802,17,19,5,7,N,N,2.9,11,2,2.38333,1,12
803,61,21,5,9,N,N,1.95882,44,5,1.95,4,12
804,17,19,5,7,N,N,2.55357,10,17,2.1375,2,11
805,36,10,4,7,N,Y,3.33333,7,0,3.23077,0,12
806,15,1,5,8,N,N,2.61667,3,2,2.61667,0,12
807,16,10,9,7,N,N,3.16216,1,2,3.16667,0,12
808,17,19,5,8,N,N,3.17083,15,15,2.63333,2,12
809,60,21,5,9,N,N,3.4375,19,1,3.11667,0,12
810,58,7,5,7,N,N,1.92333,7,4,1.96667,3,12
811,3,12,5,8,N,N,NULL,0,0,NULL,0,11
812,58,7,5,6,N,N,2.30323,7,1,1.94,3,12
813,7,9,5,7,N,N,1.20556,5,0,0.47,10,12
814,10,17,5,8,N,N,0,0,0,NULL,0,12
815,74,3,7,8,N,N,2.70556,0,4,1.87778,1,12
816,22,9,5,6,N,N,3.83333,0,0,3.83333,0,11
817,74,3,5,7,N,N,3.56875,0,0,3.56875,0,11
818,67,2,5,8,N,N,2.4625,0,0,2.28182,1,12
819,15,1,5,6,N,N,3.96429,4,4,3.91667,0,11
820,7,9,5,6,N,N,2.18182,7,6,1.50769,3,12
821,67,2,5,7,N,Y,3.16667,0,4,3.16667,0,11
822,60,21,5,9,N,N,3.525,35,0,3.25,0,12
823,12,17,5,10,N,N,0,0,0,NULL,0,12
824,9,5,5,7,N,N,4,1,6,4,0,12
825,8,1,5,7,N,N,3.98929,1,7,3.975,0,11
826,55,10,5,7,N,Y,1.80769,4,1,1.41667,1,12
827,0,2,8,NULL,N,N,NULL,0,0,NULL,0,11
828,27,22,5,7,N,N,3.35714,0,1,3.85714,0,12
829,6,12,5,8,N,N,NULL,0,0,NULL,0,11
830,60,21,9,9,N,N,3.75,51,4,3.6,0,12
831,42,12,9,8,N,N,NULL,0,0,NULL,0,11
832,53,9,5,6,N,N,2.87368,1,11,2.80909,0,12
833,22,9,5,6,N,N,2.272,10,1,1.5,4,12
834,7,9,9,6,N,N,1.75,2,38,1.75,2,11
835,15,1,9,6,N,N,3.66667,2,0,3.66667,0,12
836,58,7,5,6,N,N,3.74054,7,2,3.70476,0,11
837,12,17,4,12,N,N,0,3,0,NULL,0,12
838,58,7,5,7,N,N,2.97879,14,0,2.68095,0,11
839,16,10,5,6,N,N,2.77778,4,9,2.75,0,12
840,36,10,5,7,N,N,3.125,3,0,3.07692,0,12
841,17,19,5,7,N,N,1.69167,11,8,1.525,8,12
842,16,10,2,8,N,Y,2.47222,7,0,1.66667,1,12
843,56,5,7,6,N,N,2.5875,13,6,2.5875,1,11
844,67,2,5,7,N,N,1.14286,4,1,1.14286,3,11
845,10,17,5,8,N,N,0,1,0,NULL,0,12
846,11,1,5,7,N,N,3.84643,0,1,3.80833,0,11
847,52,17,5,7,N,N,0,0,0,NULL,0,12
848,64,22,5,6,N,N,3.31429,5,1,3.38571,0,12
849,69,2,9,6,N,Y,0,9,3,0,6,11
850,67,2,5,8,N,N,2.10625,13,11,1.79091,2,12
851,58,7,2,7,N,Y,2.97931,11,3,2.30667,2,11
852,66,12,9,9,N,N,0,0,0,NULL,0,12
853,22,9,4,8,N,N,3.1,2,1,2.79091,1,12
854,10,17,2,6,N,N,0,0,0,NULL,0,12
855,8,1,2,8,N,Y,2.3,4,8,2.3,1,12
856,8,1,5,7,N,N,4,1,17,4,0,12
857,17,19,5,6,N,N,3.95667,6,0,3.92778,0,11
858,55,10,1,6,N,N,3.70833,0,0,3.41667,0,11
859,74,3,7,7,N,N,2.65333,0,9,1.44286,2,12
860,74,3,5,8,N,N,2.50556,0,3,1.52222,2,12
861,53,9,5,6,N,N,3.25769,1,0,3.13529,0,12
862,11,1,5,6,N,Y,2.60714,13,9,2.025,3,11
863,35,17,5,9,N,N,0,0,0,NULL,0,12
864,22,9,5,6,N,N,3.84545,5,2,3.71667,0,12
865,22,9,5,6,N,N,4,2,5,4,0,12
866,35,17,4,11,N,N,0,1,1,NULL,0,12
867,58,7,5,6,N,Y,2.78378,5,9,2.0619,1,11
868,35,17,5,10,N,N,0,0,2,NULL,0,12
869,36,10,5,7,N,N,3.95833,3,0,3.91667,0,11
870,42,12,2,8,N,N,NULL,0,0,NULL,0,11
871,18,1,5,7,N,Y,2.09286,0,8,1.64167,7,11
872,22,9,9,7,N,N,3.08333,3,1,3.08333,0,11
873,76,15,5,8,N,N,NULL,2,11,NULL,0,11
874,70,6,5,8,N,Y,2.8375,4,3,2.8375,0,11
875,36,10,5,6,N,N,3.3625,2,2,2.83333,0,12
876,16,10,9,7,N,N,2.5625,9,2,2.5,0,12
877,47,20,5,8,N,N,4,1,1,4,0,11
878,42,12,2,8,N,N,NULL,0,0,NULL,0,11
879,58,7,5,8,N,N,1.29744,7,4,1.66429,5,12
880,62,12,5,9,N,N,3.0125,1,0,2.7,1,12
881,51,10,5,8,N,N,3.26087,1,8,2.92308,0,12
882,39,21,5,8,N,Y,2,0,0,1.53846,3,11
883,20,17,4,7,N,N,0,2,1,NULL,0,12
884,17,19,5,7,N,N,3.57667,7,2,3.32778,0,11
885,6,12,5,8,N,N,NULL,0,0,NULL,0,11
886,71,21,9,9,N,N,3.3125,1,0,3.1,0,12
887,39,21,2,8,N,N,3.20833,0,0,2.83333,0,11
888,28,14,5,8,N,N,3.75357,3,0,3.56667,0,11
889,55,10,2,6,N,N,1.16889,4,0,1.09412,2,12
890,52,17,5,8,N,N,0,0,0,NULL,0,12
891,68,14,7,9,Y,N,3.05,14,0,3.05,0,12
892,55,10,5,6,N,Y,2.6,0,1,2.25,0,11
893,7,9,5,6,N,N,3.72632,0,0,3.67273,0,12
894,51,10,5,6,N,N,3.79167,0,4,4,0,11
895,10,17,5,6,N,N,0,1,0,NULL,0,12
896,67,2,5,7,N,Y,4,1,7,4,0,11
897,2,14,5,8,N,N,3.38571,2,0,2.66667,0,11
898,52,17,5,7,N,N,0,0,0,NULL,0,12
899,17,19,5,8,N,N,3.7,0,0,3.61667,0,12
900,7,9,5,6,N,N,2.33333,0,0,2.33333,2,11
901,6,12,5,8,N,N,NULL,0,0,NULL,0,11
902,34,21,4,8,N,N,3.84375,0,0,3.58333,0,11
903,67,2,5,8,N,Y,3.575,0,1,3.84444,0,12
904,17,19,5,7,N,N,2.63333,4,5,2.32778,3,11
905,11,1,4,6,N,N,1.075,4,21,1.075,3,12
906,47,20,9,8,N,N,3.025,1,5,2.44286,2,11
907,8,1,5,7,N,N,2.98333,0,17,2.98333,0,12
