student_id_new,acct_id_new,person_detail_id_new
2095,1049,26154
9358,1050,3012
9358,1050,5869
8142,1051,19209
8142,1051,21862
5287,1052,1912
5287,1052,21407
13171,1053,644
13171,1053,8234
13171,1053,19768
9186,1054,26578
14262,1055,18539
14262,1055,27503
8920,1056,1914
8920,1056,10954
8920,1056,16247
3005,1057,10440
3005,1057,10938
3005,1057,21699
10473,1058,23808
643,1059,7491
643,1059,11253
643,1059,26074
7872,1060,13932
7872,1060,18826
8070,1061,3847
12438,1062,8949
15012,1063,5431
12572,1064,7738
12572,1064,17214
12572,1064,20931
6601,1065,7917
6601,1065,12841
10544,1066,2656
7942,1067,22301
3473,1068,26383
3226,1069,4752
11824,1070,21795
11824,1070,24437
7758,1071,16223
7758,1071,18198
9483,1072,12210
9483,1072,28817
3921,1073,13315
3921,1073,22537
3822,1074,6238
3822,1074,29224
7952,1075,17486
7952,1075,23336
13008,1076,5797
13008,1076,7693
73,1077,2818
2417,1079,8651
2417,1079,20993
15302,1080,22631
5935,1081,16471
2565,1082,8536
2565,1082,10160
228,1084,5197
228,1084,7892
228,1084,13962
13095,1085,10355
5791,1086,9984
5791,1086,21163
10407,1087,17084
10407,1087,19926
11583,1088,1353
11583,1088,5699
5434,1089,15580
5434,1089,26668
11299,1090,2085
11299,1090,4430
11299,1090,24302
5522,1091,13342
8184,1092,869
8184,1092,3240
9301,1093,8555
9301,1093,27797
5170,1094,7341
5170,1094,10426
2781,1095,20585
12831,1096,1407
12831,1096,6850
1340,1097,15487
13510,1098,28854
291,1099,9789
291,1099,21258
10053,1100,15234
6631,1101,11626
7525,1102,16923
13623,1104,11527
14015,1105,1936
6063,1107,12784
6063,1107,17469
7201,1108,1252
3908,1109,4665
3908,1109,17687
15884,1110,14299
15884,1110,17647
15942,1111,5976
15942,1111,15185
5363,1112,8591
5363,1112,26862
12147,1114,16621
9323,1115,5332
9323,1115,19203
2997,1116,2923
2997,1116,3415
9570,1117,24626
9570,1117,25037
11271,1118,9448
11271,1118,25444
15892,1119,8110
14692,1120,19465
7076,1121,18527
9083,1122,5305
9083,1122,17294
9083,1122,24885
4684,1123,20711
4684,1123,26364
4684,1123,29261
4430,1124,3741
8473,1125,18027
13805,1126,3251
13805,1126,14491
9902,1127,18534
8766,1128,659
8766,1128,1169
4438,1129,1204
4438,1129,16036
15169,1130,1185
15169,1130,22119
15169,1130,28202
12303,1131,21492
12303,1131,23314
12303,1131,27919
13957,1132,24073
48,1134,15438
48,1134,21713
3197,1135,127
15258,1136,11239
8541,1137,16710
14406,1139,12582
15089,1140,11325
15089,1140,21483
9101,1141,7524
5080,1142,19871
3284,1143,422
8818,1144,26562
13701,1145,1882
13701,1145,4949
12594,1146,12332
12594,1146,21963
3102,1147,11919
10011,1148,922
14808,1149,23666
14808,1149,26249
7249,1150,16626
7249,1150,16850
7249,1150,25144
13455,1151,14259
13455,1151,23606
12206,1152,11242
12206,1152,25590
11034,1153,8917
1329,1154,240
1329,1154,26873
12160,1155,24265
12160,1155,29100
4196,1156,6517
4196,1156,12489
4196,1156,12918
7173,1157,383
7173,1157,18861
14944,1158,5262
14944,1158,18163
14944,1158,28331
5605,1159,24704
5605,1159,27627
7180,1160,4435
7180,1160,8009
6367,1161,29119
8714,1162,18980
8714,1162,20724
3227,1163,3841
2323,1164,9311
12461,1165,11198
12461,1165,27127
2853,1166,5216
2853,1166,15555
1030,1167,7427
1030,1167,15646
4012,1168,10957
4012,1168,20084
4012,1168,22244
543,1169,11332
543,1169,11666
7184,1171,3755
16211,1172,22665
16211,1172,27299
3608,1174,8249
3608,1174,20784
6522,1175,7422
6522,1175,27084
1427,1176,19321
1427,1176,23959
5204,1177,18685
5204,1177,23553
13368,1178,995
13368,1178,17133
6316,1179,11526
6316,1179,15494
4982,1180,17352
4982,1180,23603
4982,1180,27486
16165,1181,26490
984,1182,27768
10669,1183,21906
8970,1184,13449
8970,1184,15291
6291,1185,494
9645,1186,14450
9645,1186,16771
12914,1187,3446
12914,1187,24077
12914,1187,24882
13363,1188,17877
11909,1190,11888
11909,1190,13658
7896,1191,11962
7896,1191,14454
7896,1191,18202
10689,1192,8156
10689,1192,11755
10689,1192,25556
8227,1193,8596
7644,1194,6956
7644,1194,12911
7644,1194,25078
195,1195,24697
3994,1196,536
3994,1196,17428
5040,1197,2867
5040,1197,21359
4817,1198,7183
14616,1199,3291
14616,1199,25438
9926,1200,14819
9926,1200,21632
13833,1201,15046
13833,1201,23507
6913,1202,23485
6787,1203,14196
10717,1205,2821
10717,1205,6002
8228,1206,17667
8228,1206,18220
3355,1207,14009
4234,1208,2041
4234,1208,23863
12886,1209,6197
7696,1210,7835
7696,1210,24075
672,1211,24801
672,1211,26529
10487,1212,4529
10487,1212,27046
4345,1213,10118
4345,1213,12977
4345,1213,22438
11018,1214,8805
11018,1214,17400
11018,1214,17919
1594,1216,3387
15230,1217,14213
5794,1218,1599
11220,1219,9063
10055,1220,17166
13338,1221,312
10804,1222,1004
10804,1222,10499
1798,1223,16387
1798,1223,24355
9511,1224,12966
3983,1225,1678
4207,1227,7167
4207,1227,25738
4643,1228,814
4643,1228,1210
30,1229,26125
30,1229,27054
4853,1230,15851
11120,1231,23693
575,1232,239
575,1232,14167
575,1232,22194
4107,1233,15072
12098,1234,4361
12098,1234,8071
13183,1235,25223
9018,1236,9632
9018,1236,17981
15339,1237,19890
15339,1237,23713
13182,1238,22360
5735,1239,25204
7850,1240,11419
7850,1240,24827
5197,1241,9944
5197,1241,28468
1377,1242,10377
1377,1242,13400
2390,1243,18608
2390,1243,23769
961,1244,9220
961,1244,11896
1009,1245,7267
1009,1245,9668
6385,1246,17233
6385,1246,28987
7530,1247,12398
7530,1247,12525
14189,1248,5817
14189,1248,9174
6905,1249,8529
6905,1249,28070
11283,1250,5893
11283,1250,11029
15251,1251,13819
15251,1251,18913
3346,1252,297
3346,1252,4075
11343,1253,5221
11343,1253,9946
12770,1254,13065
12770,1254,17277
3951,1255,6868
14945,1256,6729
14945,1256,26891
1515,1257,2676
1515,1257,10760
7203,1258,28514
15366,1259,1949
15366,1259,24860
14596,1260,6267
14596,1260,27679
15627,1261,11125
6314,1262,1844
9906,1263,8401
13565,1264,6561
11072,1265,19979
1014,1266,24591
10041,1267,2501
10041,1267,5631
10440,1269,2465
16210,1270,6800
16210,1270,8940
3199,1271,28050
11458,1272,10200
11458,1272,20281
1650,1273,9705
1650,1273,10080
2780,1274,29030
4633,1275,5100
4633,1275,14935
11493,1276,18898
4180,1277,24558
2353,1278,8315
2353,1278,28091
12052,1280,3299
12052,1280,11338
12052,1280,14316
829,1281,25224
14172,1282,10443
14172,1282,25637
2539,1283,1496
2539,1283,5080
1207,1284,21203
8300,1285,7804
8300,1285,26067
15248,1286,7690
2743,1287,7694
2743,1287,23577
2743,1287,27983
14704,1288,27573
5181,1289,245
5181,1289,1934
4059,1290,17
4059,1290,637
4059,1290,13827
9676,1291,16927
9676,1291,28537
754,1292,10992
754,1292,22843
426,1293,903
426,1293,14976
14785,1294,3060
14785,1294,27329
3613,1295,147
3613,1295,433
3613,1295,18720
8063,1296,9902
3872,1297,1396
13592,1298,247
7576,1299,5214
10458,1300,6182
8014,1301,4662
8014,1301,5407
7629,1302,1554
7629,1302,18755
2185,1303,10944
2185,1303,22414
4579,1304,1753
4579,1304,16042
1696,1305,10907
1696,1305,25849
3940,1306,12264
3940,1306,25131
12715,1307,7899
12715,1307,8956
10325,1309,12568
10325,1309,16903
10810,1310,19772
5656,1311,13176
3859,1313,25825
12829,1314,24998
4905,1315,7457
4905,1315,27853
4361,1316,17071
4361,1316,17910
14576,1317,594
14576,1317,11208
3414,1318,10312
3414,1318,28982
9925,1319,2431
9925,1319,8818
2976,1320,15868
2976,1320,26736
4460,1321,14634
16184,1322,15372
16184,1322,25068
8328,1323,3810
8328,1323,21325
13537,1324,17553
4432,1325,3124
2759,1326,8430
2759,1326,15995
8614,1328,3805
8614,1328,20338
1902,1329,4909
1902,1329,20035
64,1330,23867
13949,1331,20983
11788,1332,23962
11788,1332,25036
8804,1333,7525
8804,1333,21849
4728,1334,6346
4728,1334,18990
3480,1335,2273
2061,1336,6049
2061,1336,12015
15117,1337,9001
15117,1337,19600
5687,1338,6449
5687,1338,12367
5687,1338,27481
9,1339,15921
11293,1340,858
11293,1340,22369
2650,1341,1790
8029,1342,12999
8029,1342,23626
3163,1343,16508
9928,1344,2802
3984,1345,19869
3984,1345,27142
2620,1346,24793
112,1348,13801
112,1348,19358
6240,1349,5806
6240,1349,12422
6240,1349,19431
1445,1350,10051
1445,1350,23592
810,1351,11876
810,1351,16526
88,1352,7213
88,1352,17317
6670,1353,6826
6670,1353,10620
6670,1353,23441
8352,1354,4350
9064,1355,391
9064,1355,1446
9064,1355,12120
8337,1356,18395
13665,1357,3615
13665,1357,11400
6699,1358,13185
6699,1358,19608
1102,1359,18445
1102,1359,24341
8538,1360,17944
15341,1361,1940
15341,1361,6312
15341,1361,11078
3830,1362,26832
15814,1363,8516
10608,1364,1367
104,1365,22494
104,1365,27790
273,1366,21371
10040,1367,15850
10040,1367,25906
3877,1368,12417
3877,1368,20469
8367,1369,15814
8367,1369,21053
6513,1370,3361
6513,1370,7882
4391,1371,28807
6293,1372,17582
16036,1373,12535
16036,1373,29191
1900,1374,1514
1900,1374,3973
1900,1374,27959
13976,1375,11985
807,1376,5994
807,1376,16414
807,1376,16849
9098,1377,22833
9098,1377,25729
1120,1378,3713
1120,1378,11667
136,1379,2502
136,1379,23727
2351,1380,3990
12420,1381,18887
11285,1382,3916
11285,1382,19218
5355,1383,9550
572,1384,8868
572,1384,13443
3565,1385,3686
13468,1386,26195
13468,1386,27815
539,1387,2671
539,1387,27969
1946,1388,10969
1946,1388,21028
2097,1389,4285
9134,1390,9656
9134,1390,25201
11019,1391,14983
11019,1391,21593
8822,1393,3577
1884,1394,14835
2680,1395,9188
2680,1395,17831
10147,1396,5776
7681,1397,11730
7681,1397,24825
7681,1397,29398
1932,1398,4365
1932,1398,24781
4548,1399,2524
4548,1399,21551
4548,1399,23856
14205,1400,20433
14205,1400,24766
3038,1401,9796
3038,1401,18795
14184,1402,12726
14484,1403,13155
14484,1403,18426
10518,1404,16178
10518,1404,28529
4229,1405,16912
4229,1405,28940
4356,1407,23782
4356,1407,26062
10749,1408,1739
10749,1408,6811
7237,1409,395
2864,1411,5430
12415,1412,13432
12415,1412,19828
13619,1413,14013
12205,1414,10945
7770,1415,2446
11117,1416,24097
14900,1417,27771
15063,1418,1374
15063,1418,27968
2047,1419,1044
2047,1419,15981
2349,1420,4460
2349,1420,6347
2848,1421,12652
2848,1421,20651
8207,1422,4157
8207,1422,22000
7114,1423,11219
7114,1423,12830
8108,1424,24870
5996,1425,2525
5996,1425,7776
5996,1425,12201
2987,1426,13782
2987,1426,25680
13757,1427,27021
4649,1428,12833
4649,1428,26281
15993,1429,17762
15993,1429,22459
488,1430,172
488,1430,5282
488,1430,9862
6581,1431,27015
6581,1431,29429
471,1432,20026
471,1432,27465
4515,1434,3407
4515,1434,22064
4515,1434,27696
12766,1435,3197
7386,1436,10428
11867,1437,75
11867,1437,6064
11867,1437,18375
8938,1438,17132
8938,1438,19362
2735,1439,14229
2735,1439,19245
8567,1440,28499
11483,1441,16530
3643,1442,7146
3643,1442,12355
1595,1443,5030
1595,1443,25485
1595,1443,27850
9813,1444,13461
9813,1444,17835
9813,1444,23200
6197,1445,5530
6197,1445,20960
6368,1447,10823
6368,1447,19898
6368,1447,27612
5763,1448,12746
12181,1449,22924
7001,1450,6459
7001,1450,7543
7001,1450,23882
4757,1451,21384
11834,1452,5211
11834,1452,21785
11834,1452,27394
14339,1453,2016
8446,1455,15816
8446,1455,17262
1770,1457,5743
1770,1457,24194
14958,1458,2032
14958,1458,16069
5762,1460,17211
5762,1460,19518
11258,1461,14645
389,1462,3835
389,1462,12173
389,1462,29208
4593,1463,6674
4593,1463,27814
930,1464,19081
930,1464,19357
7389,1465,11573
7389,1465,28330
1667,1466,14530
1667,1466,19190
6521,1467,14457
6521,1467,20577
9290,1468,5791
9290,1468,14172
9290,1468,18103
8190,1469,15554
8190,1469,17232
2642,1470,13248
2642,1470,28525
210,1471,11094
4826,1472,17058
8384,1473,21366
2917,1474,11723
2917,1474,19776
2917,1474,20295
11223,1475,10401
11223,1475,13230
1091,1476,1513
5834,1477,26169
835,1478,1206
12050,1479,7162
12050,1479,9873
12050,1479,15461
7019,1480,2057
7019,1480,5800
10799,1482,25264
10799,1482,27949
6299,1483,870
6299,1483,5355
6299,1483,15817
13290,1485,5673
5813,1486,2412
5813,1486,28439
15930,1487,11939
15930,1487,15558
1781,1488,488
1781,1488,2910
1781,1488,10607
8026,1489,13936
8026,1489,16687
8026,1489,22757
418,1490,7174
418,1490,25018
15325,1491,967
15325,1491,28258
7051,1492,10610
7051,1492,21119
1937,1493,18632
1937,1493,19587
1531,1494,1559
1531,1494,6969
1531,1494,20118
9227,1496,1501
9227,1496,23857
9227,1496,27730
13547,1497,20413
13547,1497,28998
11851,1498,28483
2363,1499,13332
2363,1499,20376
14380,1500,26401
602,1501,6374
602,1501,27104
9496,1502,3857
9496,1502,5043
9496,1502,17491
14904,1504,4921
14904,1504,12706
10417,1505,22734
5576,1506,16214
13748,1507,24018
3776,1508,25512
11214,1509,6855
11214,1509,7355
11214,1509,25428
10198,1510,19866
1389,1511,1081
1389,1511,11194
10020,1512,22086
2098,1513,3955
2098,1513,4164
5738,1514,629
5738,1514,27565
4991,1515,25173
8135,1516,15667
10853,1517,4010
1763,1518,17283
1763,1518,29160
13726,1519,17664
2079,1520,19336
2079,1520,28536
11136,1521,349
1432,1522,8528
7760,1523,5302
7760,1523,11319
1251,1524,15366
9623,1526,3992
9623,1526,24053
14349,1527,5731
14349,1527,21390
6999,1528,27870
11651,1529,5932
11651,1529,9875
11651,1529,22705
13616,1530,9651
3677,1531,11129
3677,1531,25034
5832,1533,9917
5832,1533,19569
13936,1534,1566
13936,1534,9522
13936,1534,26996
13788,1535,28772
5901,1537,5775
5901,1537,10702
6946,1538,19764
13430,1539,2329
13430,1539,26096
11045,1540,9308
12840,1541,2178
942,1542,19508
6296,1543,4919
6296,1543,7554
4190,1544,3460
12094,1545,9886
12094,1545,16374
5069,1546,2319
5069,1546,12350
5069,1546,25218
7736,1547,2153
7736,1547,26354
14327,1548,11799
14327,1548,21535
12481,1549,4238
12481,1549,4770
3202,1550,23306
7915,1552,24919
10115,1553,2816
10115,1553,15100
6371,1554,28538
12685,1555,12804
12685,1555,20100
813,1556,18827
7660,1557,7480
7660,1557,17905
7660,1557,24855
2439,1558,7787
2439,1558,28482
282,1559,17973
11664,1560,6255
11664,1560,9172
6445,1561,4566
6445,1561,7847
4760,1562,6110
4760,1562,10925
15711,1563,20554
15711,1563,21405
15711,1563,27570
9046,1564,2036
9046,1564,2467
9046,1564,8891
10276,1565,9567
10276,1565,10359
3666,1566,10218
10408,1567,3675
5351,1568,12474
4592,1569,9524
4592,1569,14405
5783,1570,17255
5783,1570,28309
1298,1571,16997
1298,1571,17822
15174,1572,78
15174,1572,10912
8889,1573,6666
8889,1573,19265
11501,1575,13618
8682,1576,1845
8682,1576,4002
8682,1576,15963
3956,1577,7175
3328,1578,15318
3328,1578,22092
2717,1579,16922
2717,1579,26950
16172,1580,21863
1080,1581,17140
1080,1581,29198
7844,1582,12102
7844,1582,26267
4942,1583,1996
4942,1583,4281
4942,1583,4582
6971,1585,1673
3785,1586,7141
387,1587,19806
387,1587,20938
13457,1588,6373
5965,1589,917
5965,1589,19559
10560,1590,16574
6738,1591,5674
6738,1591,14973
12678,1592,26742
12678,1592,27785
3221,1593,12086
3221,1593,19006
7745,1594,6950
7745,1594,17209
3823,1595,14718
3823,1595,28718
8891,1596,8490
8891,1596,12689
12501,1597,14662
6473,1598,19227
11579,1599,1648
11579,1599,9240
11579,1599,26177
4357,1600,8970
4330,1601,23195
1528,1602,10584
12267,1603,5958
12267,1603,9054
4786,1604,28485
13992,1605,24334
822,1606,9928
9095,1608,16445
9095,1608,28970
7865,1609,1544
7865,1609,1998
1679,1610,9905
1679,1610,23645
9210,1611,10653
11433,1612,11869
2654,1613,131
2654,1613,18812
8607,1615,11492
2274,1616,10172
2274,1616,26259
15111,1617,24290
15644,1618,1207
15644,1618,8143
9079,1619,14622
9079,1619,19980
8951,1620,2101
8951,1620,24264
14657,1621,27610
5428,1622,11362
5428,1622,20436
13233,1623,407
15632,1624,9574
15632,1624,27007
15328,1625,5787
15328,1625,28528
9297,1626,6599
9297,1626,17960
2812,1627,12336
2812,1627,15609
7348,1628,9199
7348,1628,12549
7348,1628,22299
15622,1629,4101
14470,1631,22905
9883,1632,9703
9883,1632,24585
2836,1633,8766
2836,1633,19333
16032,1634,1977
16032,1634,27089
9572,1635,6810
9572,1635,19771
5900,1636,12695
8265,1637,23760
6380,1638,9051
6380,1638,22131
10220,1640,26690
6869,1641,3250
6869,1641,21058
6869,1641,23321
12371,1642,1272
12371,1642,4545
12371,1642,10277
11059,1643,1789
11059,1643,3800
2195,1644,27658
8289,1645,21943
9718,1646,17918
9718,1646,29277
8836,1648,22958
8834,1649,24400
8834,1649,27373
15736,1650,14225
7371,1651,1399
8366,1652,16939
9894,1653,27170
7216,1654,440
7216,1654,3943
7130,1655,10298
7130,1655,14327
5167,1656,2772
5167,1656,17180
4282,1657,24178
4282,1657,25583
14569,1658,18544
14569,1658,23623
3117,1659,10033
3117,1659,17018
3117,1659,17353
12999,1660,4894
12999,1660,19695
988,1661,8770
988,1661,18503
6758,1662,15519
10796,1663,19438
10796,1663,27096
10662,1664,28038
392,1665,5465
6891,1666,26492
6891,1666,26610
6891,1666,27031
3654,1667,14812
734,1668,3449
734,1668,8531
1868,1669,725
1868,1669,14285
4733,1670,10701
4733,1670,11213
2163,1671,5641
2163,1671,22852
8602,1672,14263
14286,1673,3578
14286,1673,24716
