acct_id_new,gender,city,state,zip,ethnicity
760,M,Caroleen,NC,28019,0
761,F,Morganton,NC,28655,0
762,F,Morganton,NC,28655,0
763,F,Boomer,NC,28606,1
764,M,Bryson City,NC,28713,0
765,F,Ellenboro,NC,28040,0
766,F,Robbinsville,NC,28771,0
767,M,Morganton,NC,28655,0
768,F,Rutherfordton,NC,28139,0
769,M,Robbinsville,NC,28771,0
770,F,Valdese,NC,28690,0
771,M,Hickory,NC,28601,0
772,M,Millers Creek,NC,28651,0
773,M,West Jefferson,NC,28694,0
774,M,Forest City,NC,28043,1
775,F,Morganton,NC,28655,0
776,M,Hayesville,NC,28904,0
777,M,Elkin,NC,28621,0
778,M,Morganton,NC,28655,0
779,F,Morganton,NC,28655,0
780,F,Spindale,NC,28160,0
781,F,Ellenboro,NC,28040,0
782,M,Hickory,NC,28601,0
783,F,Sparta,NC,28675,1
784,M,Morganton,NC,28655,0
785,M,Hayesville,NC,28904,0
786,M,Connelly Springs,NC,28612,0
787,M,Marshall,NC,28753,0
788,F,Rutherfordton,NC,28139,0
789,F,Lansing,NC,28643,0
790,M,Millers Creek,NC,28651,2
791,F,Hayesville,NC,28904,0
792,NULL,NULL,NULL,NULL,NULL
793,F,Morganton,NC,28655,0
794,F,Forest City,NC,28043,0
795,M,Morganton,NC,28655,0
796,F,Jefferson,NC,28640,0
797,M,Hayesville,NC,28904,0
798,M,Sparta,NC,28675,0
799,M,Burnsville,NC,28714,0
800,F,North Wilkesboro,NC,28659,2
801,F,Rutherfordton,NC,28139,0
802,F,Marshall,NC,28753,0
803,M,Hayesville,NC,28904,0
804,F,West Jefferson,NC,28694,0
805,M,Spindale,NC,28160,0
806,F,NULL,NULL,NULL,0
807,M,Rutherfordton,NC,28139,0
808,M,Wilkesboro,NC,28697,2
809,F,Hickory,NC,28602,0
810,NULL,NULL,NULL,NULL,NULL
811,F,Spindale,NC,28160,0
812,F,Hickory,NC,28601,1
813,M,Marshall,NC,28753,0
814,F,Morganton,NC,28655,0
815,M,Morganton,NC,28655,0
816,M,Boone,NC,28607,0
817,F,Hickory,NC,28601,0
818,M,Morganton,NC,28655,0
819,M,Connelly Springs,NC,28612,0
820,M,Sparta,NC,28675,0
821,F,Marshall,NC,28753,0
822,NULL,NULL,NULL,NULL,NULL
823,F,Marshall,NC,28753,0
824,F,Hayesville,NC,28904,0
825,M,Glen Alpine,NC,28628,0
826,M,North Wilkesboro,NC,28659,1
827,F,Lansing,NC,28643,0
828,M,Mars Hill,NC,28754,0
829,F,Elkin,NC,28621,2
830,M,Spindale,NC,28160,0
831,M,Forest City,NC,28043,0
832,F,Connelly Springs,NC,28612,0
833,F,Morganton,NC,28655,0
834,F,Rutherfordton,NC,28139,0
835,F,Henrietta,NC,28076,0
836,F,North Wilkesboro,NC,28659,0
837,F,North Wilkesboro,NC,28659,0
838,F,Morganton,NC,28655,0
839,F,Morganton,NC,28655,0
840,F,Roaring Gap,NC,28668,0
841,F,Mooresboro,NC,28114,0
842,F,Robbinsville,NC,28771,0
843,M,Burnsville,NC,28714,0
844,M,Spindale,NC,28160,0
845,M,Lansing,NC,28643,0
846,F,Morganton,NC,28655,0
847,F,MORGANTON,NC,28655,0
848,F,Caroleen,NC,28019,0
849,M,Spindale,NC,28160,0
850,M,Morganton,NC,28655,0
851,F,Jefferson,NC,28640,0
852,F,Ellenboro,NC,28040,0
853,F,Morganton,NC,28655,0
854,NULL,NULL,NULL,NULL,NULL
855,F,Forest City,NC,28043,0
856,M,Morganton,NC,28655,0
857,F,Deep Gap,NC,28618,0
858,M,Burnsville,NC,28714,1
859,M,Rutherfordton,NC,28139,0
860,F,Mooresboro,NC,28114,0
861,M,Forest City,NC,28043,0
862,F,Forest City,NC,28043,1
863,M,Ellenboro,NC,28040,0
864,M,Rutherfordton,NC,28139,0
865,M,Morganton,NC,28655,0
866,NULL,NULL,NULL,NULL,NULL
867,M,Forest City,NC,28043,0
868,M,Bostic,NC,28018,0
869,F,Roaring River,NC,28669,2
870,F,Wilkesboro,NC,28697,0
871,F,Ellenboro,NC,28040,0
872,F,Bostic,NC,28018,0
873,M,Wilkesboro,NC,28697,0
874,M,Wilkesboro,NC,28697,1
875,F,Green Mountain,NC,28740,0
876,F,Ellenboro,NC,28040,0
877,M,Vilas,NC,28692,0
878,F,Wilkesboro,NC,28697,0
879,F,Morganton,NC,28655,0
880,M,Hays,NC,28635,2
881,F,Marshall,NC,28753,0
882,F,Connelly Springs,NC,28612,0
883,M,Henrietta,NC,28076,0
884,M,North Wilkesboro,NC,28659,2
885,F,North Wilkesboro,NC,28659,0
886,NULL,NULL,NULL,NULL,NULL
887,M,Connelly Springs,NC,28612,0
888,F,Valdese,NC,28690,0
889,M,Mooresboro,NC,28114,0
890,NULL,NULL,NULL,NULL,NULL
891,M,Forest City,NC,28043,0
892,M,Hickory,NC,28601,0
893,M,Morganton ,NC,28655,0
894,M,Millers Creek,NC,28651,2
895,F,Almond,NC,28702,0
896,F,Mooresboro,NC,28114,0
897,F,Traphill,NC,28685,0
898,M,West Jefferson,NC,28694,0
899,F,Hickory,NC,28602,0
900,NULL,NULL,NULL,NULL,NULL
901,M,Morganton,NC,28655,0
902,M,Boone,NC,28607,0
903,M,Zionville,NC,28698,0
904,M,Morganton,NC,28655,0
905,M,Rutherfordton,NC,28139,0
906,F,Spindale,NC,28160,0
907,M,Hayesville,NC,28904,0
908,F,North Wilkesboro,NC,28659,1
909,F,Rutherfordton,NC,28139,0
910,F,Robbinsville,NC,28771,0
911,F,Rutherfordton,NC,28139,0
912,F,Todd,NC,28684,1
913,M,Moravian Falls,NC,28654,0
914,F,Morganton,NC,28655,0
915,M,North Wilkesboro,NC,28659,2
916,F,Ennice,NC,28623,1
917,M,Connelly Springs,NC,28612,0
918,M,Morganton,NC,28655,0
919,F,Vilas,NC,28692,0
920,M,Wilkesboro,NC,28697,0
921,F,Forest City,NC,28043,0
922,F,Morganton,NC,28655,0
923,M,Bostic,NC,28018,0
924,F,Rutherfordton ,NC,28139,0
925,M,Morganton,NC,28655,0
926,F,Hayesville,NC,28904,0
927,M,Morganton,NC,28655,0
928,M,Rutherfordton,NC,28139,0
929,M,Crumpler,NC,28617,0
930,M,Forest City,NC,28043,0
931,M,Rutherfordton,NC,28139,0
932,F,Robbinsville,NC,28771,0
933,F,Forest City,NC,28043,0
934,M,Valdese,NC,28690,0
935,F,North Wilkesboro,NC,28659,0
936,M,Burnsville,NC,28714,0
937,M,Jefferson,NC,28640,0
938,F,Morganton,NC,28655,0
939,M,Rutherfordton,NC,28139,0
940,F,North Wilkesboro,NC,28659,2
941,M,Hildebran,NC,28637,0
942,M,Roaring River,NC,28669,0
943,NULL,NULL,NULL,NULL,NULL
944,M,Millers Creek,NC,28651,0
945,NULL,NULL,NULL,NULL,NULL
946,F,Hayesville,NC,28904,0
947,F,Spindale,NC,28160,0
948,F,Rutherfordton,NC,28139,0
949,F,Rutherfordton,NC,28139,0
950,F,Morganton,NC,28655,0
951,M,Morganton,NC,28655,0
952,F,Cliffside,NC,28024,0
953,M,Morganton,NC,28655,0
954,F,Laurel Springs,NC,28644,0
955,M,North Wilkesboro,NC,28659,2
956,F,Zionville,NC,28698,0
957,M,Morganton,NC,28655,0
958,M,Morganton,NC,28655,1
959,M,Forest City,NC,28043,0
960,M,Deep Gap,NC,28618,0
961,M,Marshall,NC,28753,0
962,F,Roaring River,NC,28669,0
963,M,Bryson City,NC,28713,0
964,F,Bryson City,NC,28713,0
965,M,Hayesville,NC,28904,0
966,M,Hayesville,NC,28904,0
967,M,Morganton ,NC,28655,0
968,F,Bostic,NC,28018,0
969,F,Elkin,NC,28621,2
970,M,Boone,NC,28607,0
971,F,Forest City,NC,28043,1
972,F,Bostic,NC,28018,0
973,M,North Wilkesboro,NC,28659,0
974,M,North Wilkesboro,NC,28659,0
975,M,Vilas,NC,28692,0
976,M,Morganton,NC,28655,0
977,M,Marshall,NC,28753,0
978,F,Burnsville,NC,28714,0
979,M,Morganton,NC,28655,0
980,M,Morganton,NC,28655,0
981,M,Ellenboro,NC,28040,0
982,M,Rutherfordton,NC,28139,0
983,M,Morganton,NC,28655,0
984,NULL,NULL,NULL,NULL,NULL
985,F,Wilkesboro,NC,28697,1
986,F,Mooresboro,NC,28114,0
987,M,Morganton,NC,28655,0
988,F,Morganton,NC,28655,0
989,M,Roaring River,NC,28669,0
990,M,Ellenboro,NC,28040,0
991,NULL,NULL,NULL,NULL,NULL
992,F,Bryson City,NC,28713,0
993,F,Morganton,NC,28655,0
994,M,Ennice,NC,28623,0
995,M,Cherokee,NC,28719,0
996,F,Morganton,NC,28680,1
997,M,North Wilkesboro,NC,28659,0
998,M,Hays,NC,28635,0
999,F,North Wilkesboro,NC,28659,1
1000,F,Sparta,NC,28675,1
1001,M,Hayesville,NC,28904,0
1002,F,Purlear,NC,28665,0
1003,F,Valdese,NC,28690,0
1004,M,Morganton,NC,28655,0
1005,F,Bryson City,NC,28713,0
1006,M,Forest City,NC,28043,0
1007,F,Mars Hill,NC,28754,0
1008,M,North Wilkesboro,NC,28659,2
1009,M,Forest City,NC,28043,1
1010,M,Forest City,NC,28043,0
1011,F,Hayesville,NC,28904,1
1012,M,Sparta,NC,28675,2
1013,M,Elkin,NC,28621,0
1014,M,West Jefferson,NC,28694,0
1015,M,Mooresboro,NC,28114,0
1016,F,Traphill,NC,28685,0
1017,F,Morganton,NC,28655,1
1018,F,Marshall,NC,28753,0
1019,F,North Wilkesboro,NC,28659,0
1020,M,Hays,NC,28635,0
1021,M,Morganton,NC,28655,0
1022,F,Forest City,NC,28043,1
1023,M,Hays,NC,28635,2
1024,M,Wilkesboro,NC,28697,1
1025,F,Rutherfordton,NC,28139,0
1026,M,Morganton,NC,28655,0
1027,M,Morganton,NC,28655,0
1028,F,Hildebran,NC,28637,0
1029,F,Purlear,NC,28665,1
1030,M,Forest City,NC,28043,0
1031,F,Morganton,NC,28655,1
1032,F,CHerokee,NC,28719,0
1033,M,Forest City ,NC,28043,0
1034,M,Zionville,NC,28698,0
1035,F,Sparta,NC,28675,0
1036,M,Forest City,NC,28043,1
1037,F,Mars Hill,NC,28754,0
1038,M,Cherokee,NC,28719,0
1039,M,Ellenboro,NC,28040,0
1040,M,Ferguson,NC,28624,0
1041,F,Ellenboro,NC,28040,0
1042,M,Ellenboro,NC,28040,0
1043,F,Morganton,NC,28655,0
1044,F,Ronda,NC,28670,0
1045,M,West Jefferson,NC,28694,0
1046,NULL,NULL,NULL,NULL,NULL
1047,F,Brasstown,NC,28902,0
1048,M,Forest City,NC,28043,0
1049,F,Morganton,NC,28655,1
1050,F,Hickory,NC,28602,1
1051,M,Morganton,NC,28655,0
1052,M,North Wilkesboro,NC,28659,0
1053,M,Rutherfordton,NC,28139,0
1054,M,Spindale,NC,28160,0
1055,M,North Wilkesboro,NC,28659,2
1056,M,Rutherfordton,NC,28139,0
1057,M,Rutherfordton,NC,28139,0
1058,M,Hayesville,NC,28904,0
1059,M,Ellenboro,NC,28040,0
1060,F,Union Mills,NC,28167,0
1061,F,North Wilkesboro,NC,28659,0
1062,M,Forest City,NC,28043,0
1063,F,Rutherfordton,NC,28139,0
1064,M,Forest City,NC,28043,0
1065,M,Wilkesboro,NC,28697,0
1066,M,Purlear,NC,28665,0
1067,M,Union Mills,NC,28167,0
1068,M,Wilkesboro,NC,28659,1
1069,F,Moravian Falls,NC,28654,0
1070,M,North Wilkesboro,NC,28659,2
1071,M,North Wilkesboro,NC,28659,0
1072,M,Mars Hill,NC,28754,0
1073,M,Morganton,NC,28655,0
1074,F,Morganton,NC,28655,0
1075,F,North Wilkesboro,NC,28659,2
1076,F,Glen Alpine,NC,28628,0
1077,F,Spindale,NC,28160,0
1078,NULL,NULL,NULL,NULL,NULL
1079,M,Rutherfordton,NC,28139,0
1080,M,Rutherfordton,NC,28139,0
1081,F,Valdese,NC,28690,0
1082,M,Morganton,NC,28655,0
1083,NULL,NULL,NULL,NULL,NULL
1084,M,Cliffside,NC,28024,0
1085,F,Forest City,NC,28043,0
1086,F,Wilkesboro,NC,28697,2
1087,M,Vilas,NC,28692,0
1088,M,Mooresboro,NC,28114,0
1089,M,Elkin,NC,28621,2
1090,M,Forest City,NC,28043,0
1091,M,Rutherfordton,NC,28139,0
1092,F,Morganton,NC,28655,0
1093,M,Marshall,NC,28753,0
1094,M,Hayesville,NC,28904,1
1095,F,Mooresboro,NC,28114,0
1096,M,Hayesville,NC,28904,0
1097,M,Crumpler,NC,28617,0
1098,M,Elkin,NC,28621,2
1099,M,Fontana Village,NC,28733,0
1100,M,Hayesville,NC,28904,0
1101,M,Morganton,NC,28655,0
1102,M,Morganton,NC,28655,0
1103,NULL,NULL,NULL,NULL,NULL
1104,M,Morganton,NC,28655,1
1105,M,Todd,NC,28684,0
1106,NULL,NULL,NULL,NULL,NULL
1107,M,Warrensville,NC,28693,0
1108,F,Burnsville,NC,28714,1
1109,M,Millers Creek,NC,28651,0
1110,M,Boone,NC,28607,0
1111,F,Marshall,NC,28753,0
1112,M,Morganton,NC,28655,0
1113,NULL,NULL,NULL,NULL,NULL
1114,M,Boone,NC,28607,0
1115,M,Robbinsville,NC,28771,0
1116,M,North Wilkesboro,NC,28659,0
1117,M,Thurmond,NC,28683,2
1118,F,Burnsville,NC,28714,0
1119,F,Morganton,NC,28655,0
1120,F,Morganton,NC,28655,0
1121,M,Forest City,NC,28043,0
1122,M,Forest City,NC,28043,0
1123,F,Ellenboro,NC,28040,0
1124,M,Sparta,NC,28675,0
1125,M,Mars Hill,NC,28754,0
1126,M,Robbinsville,NC,28771,0
1127,F,Forest City,NC,28043,0
1128,F,Morganton,NC,28655,0
1129,M,Hays,NC,28635,0
1130,M,Forest City,NC,28043,0
1131,F,Rutherfordton,NC,28139,0
1132,M,Forest City,NC,28043,0
1133,NULL,NULL,NULL,NULL,NULL
1134,F,Morganton,NC,28655,0
1135,F,Forest City,NC,28043,0
1136,F,Rutherfordton,NC,28139,0
1137,M,Sparta,NC,28675,1
1138,NULL,NULL,NULL,NULL,NULL
1139,F,Rutherfordton,NC,28139,0
1140,F,Valdese,NC,28690,0
1141,F,Morganton,NC,28655,1
1142,M,Morganton,NC,28655,0
1143,M,Hickory,NC,28602,0
1144,M,Forest City,NC,28043,0
1145,M,Connelly Springs,NC,28612,0
1146,M,North Wilkesboro,NC,28659,2
1147,M,Sparta,NC,28675,0
1148,M,Union Mills,NC,28167,0
1149,F,Connelly Springs,NC,28612,0
1150,F,Forest City,NC,28043,0
1151,F,Purlear,NC,28665,0
1152,M,Warrensville,NC,28693,0
1153,F,Forest City,NC,28043,0
1154,F,Morganton,NC,28655,0
1155,F,Millers Creek,NC,28651,2
1156,M,Rutherfordton,NC,28139,0
1157,M,Traphill,NC,28685,0
1158,M,Rutherfordton,NC,28139,0
1159,M,Crumpler,NC,28617,0
1160,M,Thurmond,NC,28683,2
1161,M,Connelly Springs,NC,28612,0
1162,F,Robbinsville,NC,28771,0
1163,F,Morganton,NC,28655,1
1164,F,Morganton,NC,28655,0
1165,M,Hickory,NC,28601,0
1166,M,Laurel Springs,NC,28644,0
1167,F,Morganton,NC,28655,0
1168,M,Henrietta,NC,28076,0
1169,M,Ellenboro,NC,28040,0
1170,NULL,NULL,NULL,NULL,NULL
1171,F,Ellenboro,NC,28040,0
1172,F,Almond,NC,28702,0
1173,NULL,NULL,NULL,NULL,NULL
1174,M,North Wilkesboro,NC,28659,0
1175,F,Robbinsville,NC,28771,0
1176,F,Morganton,NC,28655,0
1177,F,Morganton,NC,28655,0
1178,M,Jonesville,NC,28642,0
1179,M,Lansing,NC,28643,0
1180,M,Spindale,NC,28160,0
1181,M,Spruce Pine,NC,28777,0
1182,M,Ellenboro,NC,28040,0
1183,F,Hayesville,NC,28904,0
1184,F,Wilkesboro,NC,28697,0
1185,F,NULL,NULL,NULL,0
1186,F,Wilkesboro,NC,28697,0
1187,F,Forest City,NC,28043,0
1188,F,Burnsville,NC,28714,0
1189,NULL,NULL,NULL,NULL,NULL
1190,F,Morganton,NC,28655,0
1191,M,Union Mills,NC,28167,0
1192,F,Forest City,NC,28043,0
1193,M,Bostic,NC,28018,0
1194,M,Rutherfordton,NC,28139,0
1195,F,Fleetwood,NC,28626,0
1196,F,Morganton,NC,28655,1
1197,M,Todd,NC,28684,0
1198,M,Bryson City,NC,28713,0
1199,M,Connellys Springs,NC,28612,0
1200,F,Bryson City,NC,28713,0
1201,F,Morganton,NC,28655,0
1202,F,Ellenboro,NC,28040,0
1203,F,Forest City,NC,28043,0
1204,NULL,NULL,NULL,NULL,NULL
1205,F,Morganton,NC,28655,1
1206,M,Morganton,NC,28655,0
1207,F,Connelly Springs,NC,28612,0
1208,F,Connelly Springs,NC,28612,0
1209,M,Rutherfordton,NC,28139,0
1210,F,Moravian Falls,NC,28654,0
1211,M,Morganton,NC,28655,0
1212,F,Hickory,NC,28601,0
1213,M,Forest City,NC,28043,0
1214,M,Spindale,NC,28160,0
1215,NULL,NULL,NULL,NULL,NULL
1216,M,Hayesville,NC,28904,0
1217,M,Marshall,NC,28753,0
1218,F,Morganton,NC,28655,1
1219,M,Bostic,NC,28018,0
1220,F,Mars Hill,NC,28754,0
1221,F,Morganton,NC,28655,0
1222,F,State Road,NC,28676,0
1223,F,Fleetwood,NC,28626,2
1224,F,Ferguson,NC,28624,0
1225,F,Rutherfordton,NC,28139,0
1226,NULL,NULL,NULL,NULL,NULL
1227,F,Sparta,NC,28675,0
1228,F,Forest City,NC,28043,0
1229,M,North Wilkesboro,NC,28659,2
1230,F,Warne,NC,28909,0
1231,M,Marshall,NC,28753,0
1232,M,Ellenboro,NC,28040,0
1233,M,Connelly Springs,NC,28612,0
1234,M,North Wilkesboro,NC,28659,2
1235,F,Crumpler,NC,28617,0
1236,M,Mooresboro,NC,28114,0
1237,F,North Wilkesboro,NC,28659,2
1238,F,Forest City,NC,28043,0
1239,F,NULL,NULL,NULL,0
1240,F,North Wilkesboro,NC,28659,2
1241,M,Sparta,NC,28675,2
1242,F,Forest City,NC,28043,1
1243,M,Millers Creek,NC,28651,2
1244,M,Spindale,NC,28160,0
1245,M,Banner Elk,NC,28604,0
1246,F,Sparta,NC,28675,2
1247,M,Roaring Gap,NC,28668,0
1248,M,Morganton,NC,28655,1
1249,M,Wilkesboro,NC,28697,2
1250,M,Morganton,NC,28655,0
1251,M,Wilkesboro,NC,28697,1
1252,F,Morganton,NC,28655,1
1253,F,Mars Hill,NC,28754,0
1254,F,Morganton,NC,28655,0
1255,M,Forest City,NC,28043,0
1256,M,Laurel Springs,NC,28644,0
1257,F,Ellenboro,NC,28040,0
1258,M,Boone,NC,28607,0
1259,F,Robbinsville,NC,28771,0
1260,F,McGrady,NC,28649,0
1261,M,Bostic,NC,28018,0
1262,M,NULL,NULL,NULL,0
1263,M,Rutherfordton,NC,28139,0
1264,F,Forest City,NC,28043,0
1265,M,Rutherfordton,NC,28139,0
1266,F,Morganton,NC,28655,0
1267,F,Valdese,NC,28690,0
1268,NULL,NULL,NULL,NULL,NULL
1269,F,Morganton,NC,28655,1
1270,F,Boomer,NC,28606,0
1271,M,North Wilkesboro,NC,28659,0
1272,M,Elkin,NC,28621,0
1273,M,Morganton,NC,28655,0
1274,M,Robbinsville,NC,28771,0
1275,M,Purlear,NC,28665,2
1276,F,Hayesville,NC,28904,0
1277,F,Vilas,NC,28692,0
1278,M,Marshall,NC,28753,0
1279,NULL,NULL,NULL,NULL,NULL
1280,F,Bostic,NC,28018,0
1281,F,Morganton,NC,28655,0
1282,M,Robbinsville,NC,28771,0
1283,M,North Wilkesboro,NC,28659,0
1284,M,Forest City,NC,28043,0
1285,F,Millers Creek,NC,28651,0
1286,F,Morganton,NC,28655,0
1287,F,Forest City,NC,28043,0
1288,F,Morganton,NC,28655,0
1289,M,Boone,NC,28607,0
1290,M,Forest City,NC,28043,1
1291,F,Valdese,NC,28690,0
1292,F,N Wilkesboro,NC,28659,1
1293,M,West Jefferson,NC,28694,0
1294,M,Millers Creek,NC,28651,0
1295,M,Rutherfordton,NC,28139,0
1296,M,Sparta,NC,28675,1
1297,M,Jefferson,NC,28640,0
1298,M,North Wilkesboro,NC,28659,1
1299,M,Rutherfordton,NC,28139,0
1300,M,Wilkesboro,NC,28697,0
1301,M,Connelly Springs,NC,28612,0
1302,M,Forest City,NC,28043,0
1303,M,Mooresboro,NC,28114,0
1304,F,Morganton,NC,28655,0
1305,M,Morganton,NC,28655,0
1306,M,Drexel,NC,28619,1
1307,M,Robbinsville,NC,28771,0
1308,NULL,NULL,NULL,NULL,NULL
1309,M,Rutherfordton,NC,28139,1
1310,F,West Jefferson,NC,28694,1
1311,F,North Wilkesboro,NC,28659,1
1312,NULL,NULL,NULL,NULL,NULL
1313,F,Morganton,NC,28655,0
1314,F,Marshall,NC,28753,0
1315,M,Vilas,NC,28692,0
1316,F,Morganton,NC,28655,0
1317,M,Hickory,NC,28602,0
1318,F,Forest City,NC,28043,1
1319,M,Valdese,NC,28690,0
1320,F,Cherokee,NC,28719,0
1321,M,Wilkesboro,NC,28697,0
1322,F,Ellenboro,NC,28040,0
1323,M,Boomer,NC,28606,0
1324,M,Grassy Creek,NC,28631,0
1325,M,Jefferson,NC,28640,1
1326,M,Rutherfordton,NC,28139,0
1327,NULL,NULL,NULL,NULL,NULL
1328,M,Ferguson,NC,28624,0
1329,M,Wilkesboro,NC,28697,0
1330,F,Ennice,NC,28623,1
1331,M,Green Mountain ,NC,28740,0
1332,M,Connelly Springs,NC,28612,0
1333,M,Whittier,NC,28789,0
1334,M,Connelly Springs,NC,28612,0
1335,F,Ferguson,NC,28624,0
1336,F,Robbinsville,NC,28771,0
1337,F,North Wilkesboro,NC,28659,2
1338,F,Rutherfordton,NC,28139,0
1339,F,North Wilkesboro,NC,28659,0
1340,F,Morganton,NC,28655,0
1341,F,Bostic,NC,28018,0
1342,M,Morganton,NC,28655,0
1343,F,Boomer,NC,28606,0
1344,M,Burlington,NC,27215,0
1345,F,Morganton,NC,28655,0
1346,M,Wilkesboro,NC,28697,0
1347,NULL,NULL,NULL,NULL,NULL
1348,F,Sparta,NC,28675,0
1349,F,Forest City,NC,28043,0
1350,M,Moravian Falls,NC,28654,0
1351,M,North Wilkesboro,NC,28659,1
1352,F,Jefferson,NC,28640,0
1353,M,Spindale,NC,28160,0
1354,M,Hayesville,NC,28904,0
1355,F,Forest City,NC,28043,0
1356,F,Hickory,NC,28602,0
1357,M,Wilkesboro,NC,28697,2
1358,F,Lansing,NC,28643,0
1359,F,Millers Creek,NC,28651,1
1360,F,Morganton,NC,28655,0
1361,M,Rutherfordton,NC,28139,0
1362,F,Roaring River,NC,28669,2
1363,M,North Wilkesboro,NC,28659,0
1364,F,Rutherfordton,NC,28139,0
1365,F,Wilkesboro,NC,28697,2
1366,F,Bostic,NC,28018,0
1367,F,Ennice,NC,28623,0
1368,M,Roaring River,NC,28669,0
1369,F,Morganton,NC,28655,0
1370,M,Marshall,NC,28753,0
1371,F,Connelly Springs,NC,28612,0
1372,F,Rutherfordton,NC,28139,0
1373,F,Glade Valley,NC,28627,0
1374,F,Forest City,NC,28043,0
1375,M,Hays,NC,28635,0
1376,F,Spindale,NC,28160,0
1377,M,Robbinsville,NC,28771,0
1378,F,North Wilkesboro,NC,28659,0
1379,M,Elkin,NC,28621,0
1380,F,Union Mills,NC,28167,0
1381,M,Morganton,NC,28655,0
1382,F,Boomer,NC,28606,0
1383,M,Sylva,NC,28779,0
1384,F,Connelly Springs,NC,28612,0
1385,F,Moravian Falls,NC,28654,NULL
1386,F,Rutherfordton,NC,28139,0
1387,F,Mooresboro,NC,28114,0
1388,M,Boomer,NC,28606,0
1389,F,Sparta,NC,28675,0
1390,M,Valdese,NC,28690,0
1391,F,Morganton,NC,28655,0
1392,NULL,NULL,NULL,NULL,NULL
1393,F,Todd,NC,28684,0
1394,F,Rutherfordton,NC,28139,0
1395,F,Roaring River,NC,28669,0
1396,F,Hot Springs,NC,28743,1
1397,M,Ellenboro,NC,28040,0
1398,F,Bostic,NC,28018,0
1399,M,Mooresboro,NC,28114,0
1400,F,North Wilkesboro,NC,28659,0
1401,M,Valdese,NC,28690,0
1402,M,Forest City,NC,28043,0
1403,M,Forest City,NC,28043,1
1404,M,North Wilkesboro,NC,28659,0
1405,F,Hays,NC,28635,0
1406,NULL,NULL,NULL,NULL,NULL
1407,F,Wilkesboro,NC,28697,0
1408,F,Union Mills,NC,28167,0
1409,F,Wilkesboro,NC,28659,0
1410,NULL,NULL,NULL,NULL,NULL
1411,M,North Wilkesboro,NC,28659,0
1412,F,Icard,NC,28666,1
1413,F,Morganton,NC,28655,0
1414,M,Bryson City,NC,28713,1
1415,F,Spindale,NC,28160,0
1416,M,Roaring River,NC,28669,1
1417,F,Ellenboro,NC,28040,0
1418,F,Wilkesboro,NC,28697,2
1419,M,Connelly Springs,NC,28612,0
1420,F,Millers Creek,NC,28651,0
1421,F,Mars Hill,NC,28754,1
1422,M,Hickory,NC,28601,0
1423,F,Traphill,NC,28685,0
1424,M,Morganton,NC,28655,1
1425,M,Forest City,NC,28043,0
1426,M,Mars Hill,NC,28754,0
1427,M,Boone,NC,28607,0
1428,M,North Wilkesboro,NC,28659,0
1429,M,Marshall,NC,28753,0
1430,M,Forest City,NC,28043,0
1431,F,Morganton,NC,28655,0
1432,M,Morganton,NC,28655,1
1433,NULL,NULL,NULL,NULL,NULL
1434,M,Rutherfordton,NC,28139,0
1435,M,Robbinsville,NC,28771,0
1436,F,Wilkesboro,NC,28697,1
1437,M,Rutherfordton,NC,28139,0
1438,M,Almond,NC,28702,0
1439,M,North Wilkesboro,NC,28659,2
1440,M,Burnsville,NC,28714,0
1441,F,Bostic,NC,28018,0
1442,F,Marshall,NC,28753,0
1443,M,Rutherfordton,NC,28139,0
1444,M,Henrietta,NC,28076,0
1445,F,Wilkesboro,NC,28697,0
1446,NULL,NULL,NULL,NULL,NULL
1447,M,Spindale,NC,28160,0
1448,F,Blowing Rock,NC,28605,0
1449,F,Morganton,NC,28655,0
1450,F,Rutherfordton,NC,28139,0
1451,F,Wilkesboro,NC,28697,0
1452,M,Bostic,NC,28018,0
1453,M,Creston,NC,28615,0
1454,NULL,NULL,NULL,NULL,NULL
1455,F,Wilkesboro,NC,28697,0
1456,NULL,NULL,NULL,NULL,NULL
1457,F,North Wilkesboro,NC,28659,1
1458,F,Morganton,NC,28655,0
1459,NULL,NULL,NULL,NULL,NULL
1460,M,Fleetwood,NC,28626,0
1461,F,Valdese,NC,28690,0
1462,F,Ellenboro,NC,28040,0
1463,F,Connelly Springs,NC,28612,0
1464,F,Fleetwood,NC,28626,0
1465,M,Morganton,NC,28655,0
1466,F,Morganton,NC,28655,0
1467,M,Morganton,NC,28655,0
1468,M,Forest City,NC,28043,0
1469,M,Valdese,NC,28690,0
1470,M,West Jefferson,NC,28694,0
1471,M,Cherokee,NC,28719,0
1472,F,Valdese,NC,28690,1
1473,M,Forest City,NC,28043,0
1474,M,Forest City,NC,28043,0
1475,F,Hayesville,NC,28904,0
1476,F,Banner Elk,NC,28604,1
1477,F,Mooresboro,NC,28114,0
1478,F,Vilas,NC,28692,0
1479,M,Ellenboro,NC,28040,0
1480,M,Rutherfordton,NC,28139,0
1481,NULL,NULL,NULL,NULL,NULL
1482,F,Connelly Springs,NC,28612,0
1483,F,Forest City,NC,28043,0
1484,NULL,NULL,NULL,NULL,NULL
1485,M,Morganton,NC,28655,0
1486,F,Morganton,NC,28655,0
1487,M,Wilkesboro,NC,28697,0
1488,M,Forest City,NC,28043,0
1489,F,Forest City,NC,28043,0
1490,M,Morganton,NC,28655,0
1491,F,Morganton,NC,28655,0
1492,F,Roaring River,NC,28669,0
1493,M,Valdese,NC,28690,0
